SOURCE_ROW,TIME,PI,X,Y,RA,DEC,KEV,MISSION,INSTRUMENT,OBSERVATION_ID,RECORD_KEY
100271,456601707.4448298,560,729,771,350.8605,58.82852,2.044,suzaku,xis,508011020,suzaku/xis/508011020
101199,456601755.44482136,346,733,789,350.85825,58.833733,1.2629,suzaku,xis,508011020,suzaku/xis/508011020
101376,456601771.4448185,887,834,729,350.8018,58.81636,3.23755,suzaku,xis,508011020,suzaku/xis/508011020
101540,456601771.4448185,515,715,810,350.86835,58.83981,1.87975,suzaku,xis,508011020,suzaku/xis/508011020
101646,456601771.4448185,298,386,965,351.05267,58.88451,1.0877,suzaku,xis,508011020,suzaku/xis/508011020
101860,456601787.44481564,889,698,777,350.87784,58.830254,3.24485,suzaku,xis,508011020,suzaku/xis/508011020
101904,456601787.44481564,531,676,809,350.89017,58.839516,1.93815,suzaku,xis,508011020,suzaku/xis/508011020
102082,456601803.4448128,361,809,876,350.81573,58.85892,1.31765,suzaku,xis,508011020,suzaku/xis/508011020
103081,456601851.44480413,231,758,854,350.84427,58.85255,0.84315,suzaku,xis,508011020,suzaku/xis/508011020
103132,456601851.44480413,322,702,855,350.8756,58.852837,1.1753,suzaku,xis,508011020,suzaku/xis/508011020
104108,456601899.44479537,511,684,861,350.8857,58.85457,1.86515,suzaku,xis,508011020,suzaku/xis/508011020
104563,456601931.4447895,466,890,911,350.77036,58.869038,1.7009,suzaku,xis,508011020,suzaku/xis/508011020
105361,456601963.4447836,368,744,808,350.8521,58.839233,1.3432,suzaku,xis,508011020,suzaku/xis/508011020
106368,456602011.4447746,2018,732,836,350.85883,58.84734,7.3657,suzaku,xis,508011020,suzaku/xis/508011020
106390,456602011.4447746,615,701,804,350.87616,58.83807,2.24475,suzaku,xis,508011020,suzaku/xis/508011020
107089,456602043.4447686,337,634,792,350.91364,58.83458,1.23005,suzaku,xis,508011020,suzaku/xis/508011020
108137,456602107.4447564,467,782,743,350.83084,58.82042,1.70455,suzaku,xis,508011020,suzaku/xis/508011020
108156,456602107.4447564,592,775,792,350.83478,58.834602,2.1608,suzaku,xis,508011020,suzaku/xis/508011020
108538,456602123.4447533,548,733,786,350.85825,58.832863,2.0002,suzaku,xis,508011020,suzaku/xis/508011020
108781,456602139.44475025,226,783,746,350.8303,58.821285,0.8249,suzaku,xis,508011020,suzaku/xis/508011020
109198,456602155.44474715,287,722,843,350.8644,58.849365,1.04755,suzaku,xis,508011020,suzaku/xis/508011020
109515,456602171.44474405,408,799,997,350.82132,58.89395,1.4892,suzaku,xis,508011020,suzaku/xis/508011020
110312,456602219.4447347,2106,951,762,350.73633,58.82588,7.6869,suzaku,xis,508011020,suzaku/xis/508011020
110412,456602219.4447347,304,781,739,350.83142,58.81926,1.1096,suzaku,xis,508011020,suzaku/xis/508011020
111158,456602251.44472843,1264,761,833,350.8426,58.846474,4.6136,suzaku,xis,508011020,suzaku/xis/508011020
111759,456602283.4447221,569,765,770,350.84036,58.828236,2.07685,suzaku,xis,508011020,suzaku/xis/508011020
111867,456602283.4447221,483,698,794,350.87784,58.835175,1.76295,suzaku,xis,508011020,suzaku/xis/508011020
111893,456602283.4447221,614,686,831,350.88455,58.845886,2.2411,suzaku,xis,508011020,suzaku/xis/508011020
112774,456602331.4447126,620,754,833,350.84653,58.846474,2.263,suzaku,xis,508011020,suzaku/xis/508011020
113296,456602363.4447062,411,860,782,350.78723,58.8317,1.50015,suzaku,xis,508011020,suzaku/xis/508011020
114372,456602411.4446966,560,827,813,350.80566,58.84068,2.044,suzaku,xis,508011020,suzaku/xis/508011020
114964,456602427.4446934,632,572,817,350.94833,58.841793,2.3068,suzaku,xis,508011020,suzaku/xis/508011020
115194,456602443.44469017,736,707,825,350.8728,58.84415,2.6864,suzaku,xis,508011020,suzaku/xis/508011020
116179,456602491.4446805,639,699,828,350.8773,58.84502,2.33235,suzaku,xis,508011020,suzaku/xis/508011020
116269,456602507.4446773,948,906,771,350.7615,58.828503,3.4602,suzaku,xis,508011020,suzaku/xis/508011020
116679,456602523.4446741,499,791,790,350.8258,58.834023,1.82135,suzaku,xis,508011020,suzaku/xis/508011020
116708,456602523.4446741,320,786,849,350.8286,58.851105,1.168,suzaku,xis,508011020,suzaku/xis/508011020
116844,456602523.4446741,506,620,785,350.92148,58.83255,1.8469,suzaku,xis,508011020,suzaku/xis/508011020
116891,456602539.4446708,293,894,758,350.76822,58.82474,1.06945,suzaku,xis,508011020,suzaku/xis/508011020
117606,456602571.4451526,538,794,734,350.82413,58.81781,1.9637,suzaku,xis,508011020,suzaku/xis/508011020
118548,456602619.4446546,416,934,831,350.7458,58.84586,1.5184,suzaku,xis,508011020,suzaku/xis/508011020
119095,456602635.44465137,421,703,837,350.87506,58.847626,1.53665,suzaku,xis,508011020,suzaku/xis/508011020
119292,456602651.44464815,619,787,755,350.82806,58.82389,2.25935,suzaku,xis,508011020,suzaku/xis/508011020
119552,456602667.44464487,414,845,752,350.79562,58.823017,1.5111,suzaku,xis,508011020,suzaku/xis/508011020
120269,456602699.4446384,413,762,813,350.84204,58.840683,1.50745,suzaku,xis,508011020,suzaku/xis/508011020
120295,456602699.4446384,375,746,813,350.85098,58.840683,1.36875,suzaku,xis,508011020,suzaku/xis/508011020
120806,456602731.4446319,808,839,748,350.79898,58.821857,2.9492,suzaku,xis,508011020,suzaku/xis/508011020
120894,456602731.4446319,294,802,910,350.81964,58.868763,1.0731,suzaku,xis,508011020,suzaku/xis/508011020
121313,456602747.4446286,366,656,800,350.90134,58.836903,1.3359,suzaku,xis,508011020,suzaku/xis/508011020
121438,456602763.4446253,412,816,794,350.81183,58.83518,1.5038,suzaku,xis,508011020,suzaku/xis/508011020
121667,456602779.44462204,309,1081,666,350.66376,58.798008,1.12785,suzaku,xis,508011020,suzaku/xis/508011020
121701,456602779.44462204,379,849,735,350.7934,58.818092,1.38335,suzaku,xis,508011020,suzaku/xis/508011020
122266,456602811.44461554,537,929,788,350.74863,58.833416,1.96005,suzaku,xis,508011020,suzaku/xis/508011020
122839,456602827.44461226,578,630,816,350.9159,58.84153,2.1097,suzaku,xis,508011020,suzaku/xis/508011020
123209,456602859.44460577,477,882,763,350.77493,58.82619,1.74105,suzaku,xis,508011020,suzaku/xis/508011020
123911,456602891.4445992,666,838,779,350.79953,58.830833,2.4309,suzaku,xis,508011020,suzaku/xis/508011020
124277,456602907.444596,517,783,741,350.8303,58.81984,1.88705,suzaku,xis,508011020,suzaku/xis/508011020
124606,456602923.4445927,1111,774,762,350.83533,58.82592,4.05515,suzaku,xis,508011020,suzaku/xis/508011020
124933,456602939.4450778,1774,773,854,350.83588,58.85255,6.4751,suzaku,xis,508011020,suzaku/xis/508011020
126076,456603003.4445765,997,878,734,350.77716,58.8178,3.63905,suzaku,xis,508011020,suzaku/xis/508011020
126101,456603003.4445765,532,891,887,350.7698,58.862087,1.9418,suzaku,xis,508011020,suzaku/xis/508011020
126442,456603019.4445733,585,817,815,350.81125,58.84126,2.13525,suzaku,xis,508011020,suzaku/xis/508011020
126523,456603019.4445733,269,753,789,350.84708,58.833733,0.98185,suzaku,xis,508011020,suzaku/xis/508011020
126614,456603019.4445733,831,696,899,350.879,58.865574,3.03315,suzaku,xis,508011020,suzaku/xis/508011020
126843,456603035.4450583,1117,734,761,350.8577,58.825626,4.07705,suzaku,xis,508011020,suzaku/xis/508011020
127787,456603083.4445603,507,740,763,350.85434,58.826206,1.85055,suzaku,xis,508011020,suzaku/xis/508011020
128179,456603099.4445571,253,693,816,350.88065,58.841545,0.92345,suzaku,xis,508011020,suzaku/xis/508011020
128254,456603099.4445571,724,472,981,351.00452,58.889214,2.6426,suzaku,xis,508011020,suzaku/xis/508011020
128642,456603131.44455063,386,805,814,350.81796,58.84097,1.4089,suzaku,xis,508011020,suzaku/xis/508011020
128760,456603131.44455063,532,699,785,350.8773,58.83257,1.9418,suzaku,xis,508011020,suzaku/xis/508011020
130169,456603211.44453454,459,782,817,350.83084,58.84184,1.67535,suzaku,xis,508011020,suzaku/xis/508011020
130185,456603211.44453454,509,757,783,350.84482,58.831997,1.85785,suzaku,xis,508011020,suzaku/xis/508011020
130440,456603227.4445313,485,789,750,350.82693,58.822445,1.77025,suzaku,xis,508011020,suzaku/xis/508011020
130504,456603227.4445313,235,763,835,350.8415,58.847054,0.85775,suzaku,xis,508011020,suzaku/xis/508011020
130871,456603243.44452816,516,701,791,350.87616,58.83431,1.8834,suzaku,xis,508011020,suzaku/xis/508011020
130968,456603259.44452494,398,926,947,350.75018,58.879444,1.4527,suzaku,xis,508011020,suzaku/xis/508011020
131477,456603275.4445217,300,705,817,350.87393,58.841835,1.095,suzaku,xis,508011020,suzaku/xis/508011020
131620,456603291.44500685,382,845,766,350.79562,58.82707,1.3943,suzaku,xis,508011020,suzaku/xis/508011020
132196,456603323.44451225,561,913,907,350.75748,58.86787,2.04765,suzaku,xis,508011020,suzaku/xis/508011020
132365,456603323.44451225,522,737,819,350.85602,58.84242,1.9053,suzaku,xis,508011020,suzaku/xis/508011020
133403,456603387.4444996,509,848,724,350.79395,58.81491,1.85785,suzaku,xis,508011020,suzaku/xis/508011020
133603,456603387.4444996,488,705,849,350.87393,58.8511,1.7812,suzaku,xis,508011020,suzaku/xis/508011020
133682,456603403.44449645,822,1178,720,350.60947,58.813557,3.0003,suzaku,xis,508011020,suzaku/xis/508011020
133874,456603403.44449645,417,719,872,350.86612,58.85776,1.52205,suzaku,xis,508011020,suzaku/xis/508011020
136049,456603531.4444718,493,823,820,350.8079,58.842705,1.79945,suzaku,xis,508011020,suzaku/xis/508011020
136078,456603531.4444718,514,806,849,350.8174,58.851105,1.8761,suzaku,xis,508011020,suzaku/xis/508011020
136525,456603547.44446874,633,624,814,350.91925,58.840946,2.31045,suzaku,xis,508011020,suzaku/xis/508011020
137406,456603611.44445664,520,811,789,350.81464,58.833733,1.898,suzaku,xis,508011020,suzaku/xis/508011020
137662,456603627.44445366,270,844,890,350.79614,58.86297,0.9855,suzaku,xis,508011020,suzaku/xis/508011020
137714,456603627.44445366,471,780,845,350.83197,58.849945,1.71915,suzaku,xis,508011020,suzaku/xis/508011020
138301,456603659.44444776,513,743,782,350.85266,58.831707,1.87245,suzaku,xis,508011020,suzaku/xis/508011020
138628,456603675.44444484,350,702,852,350.8756,58.851967,1.2775,suzaku,xis,508011020,suzaku/xis/508011020
139133,456603707.44443893,401,687,855,350.884,58.852833,1.46365,suzaku,xis,508011020,suzaku/xis/508011020
139485,456603723.4444361,470,561,930,350.95462,58.8745,1.7155,suzaku,xis,508011020,suzaku/xis/508011020
139586,456603739.44492143,372,800,834,350.82077,58.84676,1.3578,suzaku,xis,508011020,suzaku/xis/508011020
140297,456603771.44442743,496,505,876,350.9859,58.858837,1.8104,suzaku,xis,508011020,suzaku/xis/508011020
140626,456603803.44442177,287,870,741,350.78165,58.819828,1.04755,suzaku,xis,508011020,suzaku/xis/508011020
140826,456603803.44442177,834,628,852,350.91702,58.851948,3.0441,suzaku,xis,508011020,suzaku/xis/508011020
141013,456603819.44441897,631,744,877,350.8521,58.85921,2.30315,suzaku,xis,508011020,suzaku/xis/508011020
141737,456603867.4444106,307,847,744,350.7945,58.8207,1.12055,suzaku,xis,508011020,suzaku/xis/508011020
141800,456603867.4444106,334,792,762,350.82526,58.825916,1.2191,suzaku,xis,508011020,suzaku/xis/508011020
143329,456603947.44439703,1063,714,832,350.8689,58.84618,3.87995,suzaku,xis,508011020,suzaku/xis/508011020
143769,456603979.4443917,1401,841,875,350.79782,58.858624,5.11365,suzaku,xis,508011020,suzaku/xis/508011020
144185,456603995.4443891,531,634,799,350.91364,58.83661,1.93815,suzaku,xis,508011020,suzaku/xis/508011020
144292,456604011.4443865,502,805,810,350.818,58.839813,1.8323,suzaku,xis,508011020,suzaku/xis/508011020
144544,456604027.44438386,895,805,802,350.818,58.837498,3.26675,suzaku,xis,508011020,suzaku/xis/508011020
145317,456604075.4443762,471,777,820,350.83365,58.84271,1.71915,suzaku,xis,508011020,suzaku/xis/508011020
145561,456604091.4448619,504,789,849,350.82693,58.851105,1.8396,suzaku,xis,508011020,suzaku/xis/508011020
145996,456604123.44436854,1314,965,785,350.7285,58.83253,4.7961,suzaku,xis,508011020,suzaku/xis/508011020
146325,456604139.4443661,345,824,898,350.8073,58.865288,1.25925,suzaku,xis,508011020,suzaku/xis/508011020
146819,456604171.4443611,626,885,774,350.77322,58.829376,2.2849,suzaku,xis,508011020,suzaku/xis/508011020
147227,456604187.44435865,1643,706,789,350.87335,58.83373,5.99695,suzaku,xis,508011020,suzaku/xis/508011020
147284,456604187.44435865,558,668,844,350.89465,58.849644,2.0367,suzaku,xis,508011020,suzaku/xis/508011020
147323,456604187.44435865,324,442,901,351.0212,58.866028,1.1826,suzaku,xis,508011020,suzaku/xis/508011020
147455,456541094.45217675,498,865,711,350.78445,58.811142,1.8177,suzaku,xis,508011020,suzaku/xis/508011020
147770,456541124.4521737,501,836,790,350.80063,58.83402,1.82865,suzaku,xis,508011020,suzaku/xis/508011020
147974,456541136.4521717,637,711,829,350.87057,58.84531,2.32505,suzaku,xis,508011020,suzaku/xis/508011020
148040,456541134.4521717,330,828,656,350.80515,58.795227,1.2045,suzaku,xis,508011020,suzaku/xis/508011020
149362,456541588.4521205,396,788,852,350.82748,58.851974,1.4454,suzaku,xis,508011020,suzaku/xis/508011020
150010,456541592.45211965,488,732,853,350.85883,58.85226,1.7812,suzaku,xis,508011020,suzaku/xis/508011020
150634,456541596.45211965,649,654,812,350.90247,58.840378,2.36885,suzaku,xis,508011020,suzaku/xis/508011020
150772,456541604.4521188,404,751,823,350.8482,58.84358,1.4746,suzaku,xis,508011020,suzaku/xis/508011020
151110,456541602.4521188,519,710,753,350.87112,58.823307,1.89435,suzaku,xis,508011020,suzaku/xis/508011020
151173,456541604.4521188,323,852,698,350.79172,58.80738,1.17895,suzaku,xis,508011020,suzaku/xis/508011020
151285,456541604.4521188,686,619,687,350.92197,58.80418,2.5039,suzaku,xis,508011020,suzaku/xis/508011020
151445,456541606.45211804,282,841,788,350.79785,58.83344,1.0293,suzaku,xis,508011020,suzaku/xis/508011020
152122,456541614.4521172,472,756,706,350.8454,58.809708,1.7228,suzaku,xis,508011020,suzaku/xis/508011020
152572,456541620.4521172,509,688,776,350.88342,58.829964,1.85785,suzaku,xis,508011020,suzaku/xis/508011020
152575,456541620.4521172,215,687,789,350.884,58.833725,0.78475,suzaku,xis,508011020,suzaku/xis/508011020
152803,456541622.4521164,528,701,657,350.87613,58.795517,1.9272,suzaku,xis,508011020,suzaku/xis/508011020
153712,456541634.4526038,747,774,656,350.83533,58.79523,2.72655,suzaku,xis,508011020,suzaku/xis/508011020
153933,456541630.4526038,1150,842,1101,350.79718,58.924053,4.1975,suzaku,xis,508011020,suzaku/xis/508011020
154431,456541642.4521147,798,742,769,350.8532,58.827946,2.9127,suzaku,xis,508011020,suzaku/xis/508011020
154716,456541648.45211387,350,720,938,350.86557,58.87687,1.2775,suzaku,xis,508011020,suzaku/xis/508011020
155314,456541654.45211303,335,736,877,350.8566,58.85921,1.22275,suzaku,xis,508011020,suzaku/xis/508011020
155398,456541660.45211303,404,759,840,350.84372,58.8485,1.4746,suzaku,xis,508011020,suzaku/xis/508011020
155562,456541656.45211303,1812,794,648,350.82416,58.792915,6.6138,suzaku,xis,508011020,suzaku/xis/508011020
156020,456541668.45211226,472,819,822,350.81015,58.843285,1.7228,suzaku,xis,508011020,suzaku/xis/508011020
156487,456541668.45211226,497,703,753,350.87503,58.823307,1.81405,suzaku,xis,508011020,suzaku/xis/508011020
157739,456541684.4521106,523,815,736,350.8124,58.81839,1.90895,suzaku,xis,508011020,suzaku/xis/508011020
157828,456541684.4521106,555,689,794,350.88287,58.835175,2.02575,suzaku,xis,508011020,suzaku/xis/508011020
158625,456541698.452109,1102,770,861,350.83755,58.85458,4.0223,suzaku,xis,508011020,suzaku/xis/508011020
159256,456541708.45210814,508,837,830,350.80008,58.8456,1.8542,suzaku,xis,508011020,suzaku/xis/508011020
159372,456541702.45210814,853,649,636,350.90515,58.789425,3.11345,suzaku,xis,508011020,suzaku/xis/508011020
160279,456541714.45210737,488,753,777,350.84708,58.83026,1.7812,suzaku,xis,508011020,suzaku/xis/508011020
160494,456541716.45210737,506,666,838,350.89575,58.847908,1.8469,suzaku,xis,508011020,suzaku/xis/508011020
160702,456541718.45210654,669,725,782,350.86273,58.831707,2.44185,suzaku,xis,508011020,suzaku/xis/508011020
161105,456541724.45210654,385,687,669,350.88394,58.79899,1.40525,suzaku,xis,508011020,suzaku/xis/508011020
161498,456541728.4521057,794,691,677,350.8817,58.801304,2.8981,suzaku,xis,508011020,suzaku/xis/508011020
161873,456544398.4518197,502,742,873,350.85324,58.85805,1.8323,suzaku,xis,508011020,suzaku/xis/508011020
162145,456544398.4518197,498,611,698,350.92645,58.80736,1.8177,suzaku,xis,508011020,suzaku/xis/508011020
162351,456544402.4518197,366,663,654,350.89734,58.79464,1.3359,suzaku,xis,508011020,suzaku/xis/508011020
163602,456544416.4518176,267,713,783,350.86945,58.831993,0.97455,suzaku,xis,508011020,suzaku/xis/508011020
164104,456544428.4518165,353,764,815,350.8409,58.841263,1.28845,suzaku,xis,508011020,suzaku/xis/508011020
164434,456544426.4518165,1362,731,802,350.85938,58.837498,4.9713,suzaku,xis,508011020,suzaku/xis/508011020
164949,456544432.4518154,112,787,783,350.82806,58.831997,0.4088,suzaku,xis,508011020,suzaku/xis/508011020
165984,456544444.4518143,446,609,721,350.92758,58.81402,1.6279,suzaku,xis,508011020,suzaku/xis/508011020
167507,456544466.4518111,723,782,850,350.83084,58.851395,2.63895,suzaku,xis,508011020,suzaku/xis/508011020
169152,456544480.45180887,670,839,667,350.799,58.79841,2.4455,suzaku,xis,508011020,suzaku/xis/508011020
169855,456544486.45180774,473,607,739,350.9287,58.81923,1.72645,suzaku,xis,508011020,suzaku/xis/508011020
170997,456544504.45180553,364,736,1017,350.85663,58.89974,1.3286,suzaku,xis,508011020,suzaku/xis/508011020
171128,456544502.45180553,640,768,784,350.83868,58.832287,2.336,suzaku,xis,508011020,suzaku/xis/508011020
172069,456544514.45180446,518,688,599,350.88336,58.77872,1.8907,suzaku,xis,508011020,suzaku/xis/508011020
172302,456544518.4518033,481,754,888,350.84653,58.862396,1.75565,suzaku,xis,508011020,suzaku/xis/508011020
172841,456544524.4518033,373,805,715,350.818,58.81231,1.36145,suzaku,xis,508011020,suzaku/xis/508011020
172896,456544524.4518033,668,721,789,350.86496,58.833733,2.4382,suzaku,xis,508011020,suzaku/xis/508011020
173124,456544532.45180225,491,782,834,350.83084,58.846764,1.79215,suzaku,xis,508011020,suzaku/xis/508011020
173619,456544532.45180225,446,605,748,350.92984,58.821835,1.6279,suzaku,xis,508011020,suzaku/xis/508011020
173678,456544534.4518011,643,700,847,350.87674,58.85052,2.34695,suzaku,xis,508011020,suzaku/xis/508011020
173984,456544536.4518011,879,747,751,350.85043,58.822735,3.20835,suzaku,xis,508011020,suzaku/xis/508011020
174436,456544544.45180005,1058,660,847,350.8991,58.85051,3.8617,suzaku,xis,508011020,suzaku/xis/508011020
174493,456544548.45180005,556,786,865,350.8286,58.855736,2.0294,suzaku,xis,508011020,suzaku/xis/508011020
175674,456544558.4517978,497,879,915,350.77652,58.870197,1.81405,suzaku,xis,508011020,suzaku/xis/508011020
175821,456544564.4517978,319,710,838,350.87112,58.847916,1.16435,suzaku,xis,508011020,suzaku/xis/508011020
176256,456544564.4517978,489,745,754,350.85153,58.8236,1.78485,suzaku,xis,508011020,suzaku/xis/508011020
177821,456544586.4517945,623,748,845,350.84988,58.849945,2.27395,suzaku,xis,508011020,suzaku/xis/508011020
178228,456544586.4517945,498,635,817,350.9131,58.84182,1.8177,suzaku,xis,508011020,suzaku/xis/508011020
178231,456544586.4517945,299,597,705,350.93427,58.80938,1.09135,suzaku,xis,508011020,suzaku/xis/508011020
178682,456544590.4517934,353,632,833,350.9148,58.84645,1.28845,suzaku,xis,508011020,suzaku/xis/508011020
179631,456544602.45179224,678,628,697,350.91693,58.807076,2.4747,suzaku,xis,508011020,suzaku/xis/508011020
179659,456544604.45179224,597,816,684,350.81186,58.803333,2.17905,suzaku,xis,508011020,suzaku/xis/508011020
179705,456544604.45179224,618,713,684,350.86942,58.803333,2.2557,suzaku,xis,508011020,suzaku/xis/508011020
179823,456544606.45179117,1046,742,850,350.85324,58.851395,3.8179,suzaku,xis,508011020,suzaku/xis/508011020
179856,456544608.45179117,385,799,819,350.82132,58.84242,1.40525,suzaku,xis,508011020,suzaku/xis/508011020
180507,456544614.45179003,519,749,867,350.8493,58.856316,1.89435,suzaku,xis,508011020,suzaku/xis/508011020
